CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,_count,_sum,_mean,class,time
0600200010801,06,002,0001,0801,10216.0,4468.9462503116365,0.4374457958409981,Velocity,24000
0600200010835,06,002,0001,0835,8029.0,2265.773379336384,0.28219870212185627,Velocity,24000
0600200010924,06,002,0001,0924,9181.0,2606.9855643624046,0.2839544237405952,Velocity,24000
0600200011439,06,002,0001,1439,4606.0,271.0080355380999,0.05883804505820666,Velocity,24000
0600200011462,06,002,0001,1462,7571.0,7262.087924307764,0.9591979823415354,Velocity,24000
0600200010322,06,002,0001,0322,5969.0,906.9353716073018,0.15194092337197215,Velocity,24000
060020001077A,06,002,0001,077A,7810.0,1913.3371614533098,0.2449855520426773,Velocity,24000
0600200010981,06,002,0001,0981,2187.0,563.4004132280996,0.2576133576717419,Velocity,24000
0600200011513,06,002,0001,1513,14700.0,11281.31718832994,0.7674365434238054,Velocity,24000
0600200011528,06,002,0001,1528,4068.0,651.8130706322484,0.1602293683953413,Velocity,24000
0600200011301,06,002,0001,1301,12396.0,5289.407261780599,0.42670274780417866,Velocity,24000
0600200011053,06,002,0001,1053,7535.0,2290.9576176189976,0.30404215230510917,Velocity,24000
0600200011072,06,002,0001,1072,6365.0,2535.7906476611984,0.3983960169145638,Velocity,24000
0600200010731,06,002,0001,0731,10235.0,6651.627079090311,0.6498902861837138,Velocity,24000
060020001166A,06,002,0001,166A,1753.0,165.88260523099993,0.09462784097604103,Velocity,24000
0600200011710,06,002,0001,1710,2938.0,611.251455831,0.20805018918686183,Velocity,24000
060020001006A,06,002,0001,006A,1294.0,301.00965885300053,0.23261951997913488,Velocity,24000
0600200010074,06,002,0001,0074,500.0,120.96070009434996,0.24192140018869993,Velocity,24000
0600200011655,06,002,0001,1655,5926.0,1461.2781722417024,0.24658760922067202,Velocity,24000
0600200011636,06,002,0001,1636,2442.0,647.80662641748,0.2652770787950368,Velocity,24000
0601000010362,06,010,0001,0362,4163.0,293.15509863359,0.07041919256151573,Velocity,24000
0600200011640,06,002,0001,1640,44.0,22.255556799999997,0.505808109090909,Velocity,2700
0600200011617,06,002,0001,1617,0.0,0.0,,Velocity,2700
0600200011621,06,002,0001,1621,0.0,0.0,,Velocity,2700
0600200010676,06,002,0001,0676,0.0,0.0,,Velocity,2700
0600200010727,06,002,0001,0727,0.0,0.0,,Velocity,2700
0600200011142,06,002,0001,1142,0.0,0.0,,Velocity,2700
0600200010411,06,002,0001,0411,0.0,0.0,,Velocity,2700
0600200011481,06,002,0001,1481,24.0,38.13999150000001,1.5891663125000004,Velocity,2700
0600200011068,06,002,0001,1068,0.0,0.0,,Velocity,2700
0600200010708,06,002,0001,0708,0.0,0.0,,Velocity,2700
0600200011458,06,002,0001,1458,0.0,0.0,,Velocity,2700
0600200010318,06,002,0001,0318,0.0,0.0,,Velocity,2700
0600200010680,06,002,0001,0680,0.0,0.0,,Velocity,2700
0600200010712,06,002,0001,0712,0.0,0.0,,Velocity,2700
0600200010746,06,002,0001,0746,0.0,0.0,,Velocity,2700
0600200010750,06,002,0001,0750,0.0,0.0,,Velocity,2700
0600200010765,06,002,0001,0765,0.0,0.0,,Velocity,2700
0600200010816,06,002,0001,0816,0.0,0.0,,Velocity,2700
0600200011123,06,002,0001,1123,0.0,0.0,,Velocity,2700
0600200011227,06,002,0001,1227,0.0,0.0,,Velocity,2700
0600200011265,06,002,0001,1265,0.0,0.0,,Velocity,2700
060020001127A,06,002,0001,127A,0.0,0.0,,Velocity,2700
0600200010801,06,002,0001,0801,0.0,0.0,,Velocity,2700
0600200010835,06,002,0001,0835,0.0,0.0,,Velocity,2700
0600200010924,06,002,0001,0924,0.0,0.0,,Velocity,2700
0600200011439,06,002,0001,1439,0.0,0.0,,Velocity,2700
0600200011462,06,002,0001,1462,0.0,0.0,,Velocity,2700
0600200010322,06,002,0001,0322,0.0,0.0,,Velocity,2700
060020001077A,06,002,0001,077A,0.0,0.0,,Velocity,2700
0600200010981,06,002,0001,0981,0.0,0.0,,Velocity,2700
0600200011513,06,002,0001,1513,0.0,0.0,,Velocity,2700
0600200011528,06,002,0001,1528,0.0,0.0,,Velocity,2700
0600200011301,06,002,0001,1301,0.0,0.0,,Velocity,2700
0600200011053,06,002,0001,1053,0.0,0.0,,Velocity,2700
0600200011072,06,002,0001,1072,0.0,0.0,,Velocity,2700
0600200010731,06,002,0001,0731,0.0,0.0,,Velocity,2700
060020001166A,06,002,0001,166A,0.0,0.0,,Velocity,2700
0600200011710,06,002,0001,1710,0.0,0.0,,Velocity,2700
060020001006A,06,002,0001,006A,7.0,9.857044,1.4081491428571429,Velocity,2700
0600200010074,06,002,0001,0074,0.0,0.0,,Velocity,2700
0600200011655,06,002,0001,1655,0.0,0.0,,Velocity,2700
0600200011636,06,002,0001,1636,0.0,0.0,,Velocity,2700
0601000010362,06,010,0001,0362,0.0,0.0,,Velocity,2700
0600200011640,06,002,0001,1640,0.0,0.0,,Velocity,300
0600200011617,06,002,0001,1617,0.0,0.0,,Velocity,300
0600200011621,06,002,0001,1621,0.0,0.0,,Velocity,300
0600200010676,06,002,0001,0676,0.0,0.0,,Velocity,300
0600200010727,06,002,0001,0727,0.0,0.0,,Velocity,300
0600200011142,06,002,0001,1142,0.0,0.0,,Velocity,300
0600200010411,06,002,0001,0411,0.0,0.0,,Velocity,300
0600200011481,06,002,0001,1481,0.0,0.0,,Velocity,300
0600200011068,06,002,0001,1068,0.0,0.0,,Velocity,300
0600200010708,06,002,0001,0708,0.0,0.0,,Velocity,300
0600200011458,06,002,0001,1458,0.0,0.0,,Velocity,300
0600200010318,06,002,0001,0318,0.0,0.0,,Velocity,300
0600200010680,06,002,0001,0680,0.0,0.0,,Velocity,300
0600200010712,06,002,0001,0712,0.0,0.0,,Velocity,300
0600200010746,06,002,0001,0746,0.0,0.0,,Velocity,300
0600200010750,06,002,0001,0750,0.0,0.0,,Velocity,300
0600200010765,06,002,0001,0765,0.0,0.0,,Velocity,300
0600200010816,06,002,0001,0816,0.0,0.0,,Velocity,300
0600200011123,06,002,0001,1123,0.0,0.0,,Velocity,300
0600200011227,06,002,0001,1227,0.0,0.0,,Velocity,300
0600200011265,06,002,0001,1265,0.0,0.0,,Velocity,300
060020001127A,06,002,0001,127A,0.0,0.0,,Velocity,300
0600200010801,06,002,0001,0801,0.0,0.0,,Velocity,300
0600200010835,06,002,0001,0835,0.0,0.0,,Velocity,300
0600200010924,06,002,0001,0924,0.0,0.0,,Velocity,300
0600200011439,06,002,0001,1439,0.0,0.0,,Velocity,300
0600200011462,06,002,0001,1462,0.0,0.0,,Velocity,300
0600200010322,06,002,0001,0322,0.0,0.0,,Velocity,300
060020001077A,06,002,0001,077A,0.0,0.0,,Velocity,300
0600200010981,06,002,0001,0981,0.0,0.0,,Velocity,300
0600200011513,06,002,0001,1513,0.0,0.0,,Velocity,300
0600200011528,06,002,0001,1528,0.0,0.0,,Velocity,300
0600200011301,06,002,0001,1301,0.0,0.0,,Velocity,300
0600200011053,06,002,0001,1053,0.0,0.0,,Velocity,300
0600200011072,06,002,0001,1072,0.0,0.0,,Velocity,300
0600200010731,06,002,0001,0731,0.0,0.0,,Velocity,300
060020001166A,06,002,0001,166A,0.0,0.0,,Velocity,300
0600200011710,06,002,0001,1710,0.0,0.0,,Velocity,300
060020001006A,06,002,0001,006A,0.0,0.0,,Velocity,300
0600200010074,06,002,0001,0074,0.0,0.0,,Velocity,300
0600200011655,06,002,0001,1655,0.0,0.0,,Velocity,300
0600200011636,06,002,0001,1636,0.0,0.0,,Velocity,300
0601000010362,06,010,0001,0362,0.0,0.0,,Velocity,300
0600200011640,06,002,0001,1640,178.0,99.84696354400003,0.5609379974382024,Velocity,3000
0600200011617,06,002,0001,1617,0.0,0.0,,Velocity,3000
0600200011621,06,002,0001,1621,0.0,0.0,,Velocity,3000
0600200010676,06,002,0001,0676,0.0,0.0,,Velocity,3000
0600200010727,06,002,0001,0727,0.0,0.0,,Velocity,3000
0600200011142,06,002,0001,1142,0.0,0.0,,Velocity,3000
0600200010411,06,002,0001,0411,0.0,0.0,,Velocity,3000
0600200011481,06,002,0001,1481,111.0,168.6090745,1.519000671171171,Velocity,3000
0600200011068,06,002,0001,1068,0.0,0.0,,Velocity,3000
0600200010708,06,002,0001,0708,0.0,0.0,,Velocity,3000
0600200011458,06,002,0001,1458,0.0,0.0,,Velocity,3000
0600200010318,06,002,0001,0318,0.0,0.0,,Velocity,3000
0600200010680,06,002,0001,0680,0.0,0.0,,Velocity,3000
0600200010712,06,002,0001,0712,0.0,0.0,,Velocity,3000
0600200010746,06,002,0001,0746,0.0,0.0,,Velocity,3000
0600200010750,06,002,0001,0750,0.0,0.0,,Velocity,3000
0600200010765,06,002,0001,0765,0.0,0.0,,Velocity,3000
0600200010816,06,002,0001,0816,0.0,0.0,,Velocity,3000
0600200011123,06,002,0001,1123,0.0,0.0,,Velocity,3000
0600200011227,06,002,0001,1227,0.0,0.0,,Velocity,3000
0600200011265,06,002,0001,1265,0.0,0.0,,Velocity,3000
060020001127A,06,002,0001,127A,0.0,0.0,,Velocity,3000
0600200010801,06,002,0001,0801,0.0,0.0,,Velocity,3000
0600200010835,06,002,0001,0835,0.0,0.0,,Velocity,3000
0600200010924,06,002,0001,0924,0.0,0.0,,Velocity,3000
0600200011439,06,002,0001,1439,0.0,0.0,,Velocity,3000
0600200011462,06,002,0001,1462,0.0,0.0,,Velocity,3000
0600200010322,06,002,0001,0322,0.0,0.0,,Velocity,3000
060020001077A,06,002,0001,077A,0.0,0.0,,Velocity,3000
0600200010981,06,002,0001,0981,0.0,0.0,,Velocity,3000
0600200011513,06,002,0001,1513,0.0,0.0,,Velocity,3000
0600200011528,06,002,0001,1528,0.0,0.0,,Velocity,3000
0600200011301,06,002,0001,1301,242.0,456.3056513,1.8855605425619835,Velocity,3000
0600200011053,06,002,0001,1053,0.0,0.0,,Velocity,3000
0600200011072,06,002,0001,1072,0.0,0.0,,Velocity,3000
0600200010731,06,002,0001,0731,0.0,0.0,,Velocity,3000
060020001166A,06,002,0001,166A,0.0,0.0,,Velocity,3000
0600200011710,06,002,0001,1710,0.0,0.0,,Velocity,3000
060020001006A,06,002,0001,006A,7.0,13.605507,1.9436438571428571,Velocity,3000
0600200010074,06,002,0001,0074,0.0,0.0,,Velocity,3000
0600200011655,06,002,0001,1655,0.0,0.0,,Velocity,3000
0600200011636,06,002,0001,1636,0.0,0.0,,Velocity,3000
0601000010362,06,010,0001,0362,0.0,0.0,,Velocity,3000
0600200011640,06,002,0001,1640,198.0,122.79606592600004,0.6201821511414144,Velocity,3300
0600200011617,06,002,0001,1617,0.0,0.0,,Velocity,3300
0600200011621,06,002,0001,1621,0.0,0.0,,Velocity,3300
0600200010676,06,002,0001,0676,0.0,0.0,,Velocity,3300
0600200010727,06,002,0001,0727,0.0,0.0,,Velocity,3300
0600200011142,06,002,0001,1142,0.0,0.0,,Velocity,3300
0600200010411,06,002,0001,0411,0.0,0.0,,Velocity,3300
0600200011481,06,002,0001,1481,128.0,225.38921690000012,1.760853257031251,Velocity,3300
0600200011068,06,002,0001,1068,0.0,0.0,,Velocity,3300
0600200010708,06,002,0001,0708,0.0,0.0,,Velocity,3300
0600200011458,06,002,0001,1458,0.0,0.0,,Velocity,3300
0600200010318,06,002,0001,0318,0.0,0.0,,Velocity,3300
0600200010680,06,002,0001,0680,0.0,0.0,,Velocity,3300
0600200010712,06,002,0001,0712,0.0,0.0,,Velocity,3300
0600200010746,06,002,0001,0746,0.0,0.0,,Velocity,3300
0600200010750,06,002,0001,0750,0.0,0.0,,Velocity,3300
0600200010765,06,002,0001,0765,0.0,0.0,,Velocity,3300
0600200010816,06,002,0001,0816,0.0,0.0,,Velocity,3300
0600200011123,06,002,0001,1123,0.0,0.0,,Velocity,3300
0600200011227,06,002,0001,1227,0.0,0.0,,Velocity,3300
0600200011265,06,002,0001,1265,0.0,0.0,,Velocity,3300
060020001127A,06,002,0001,127A,0.0,0.0,,Velocity,3300
0600200010801,06,002,0001,0801,0.0,0.0,,Velocity,3300
0600200010835,06,002,0001,0835,0.0,0.0,,Velocity,3300
0600200010924,06,002,0001,0924,0.0,0.0,,Velocity,3300
0600200011439,06,002,0001,1439,0.0,0.0,,Velocity,3300
0600200011462,06,002,0001,1462,0.0,0.0,,Velocity,3300
0600200010322,06,002,0001,0322,0.0,0.0,,Velocity,3300
060020001077A,06,002,0001,077A,0.0,0.0,,Velocity,3300
0600200010981,06,002,0001,0981,0.0,0.0,,Velocity,3300
0600200011513,06,002,0001,1513,0.0,0.0,,Velocity,3300
0600200011528,06,002,0001,1528,0.0,0.0,,Velocity,3300
0600200011301,06,002,0001,1301,791.0,1580.9949165400024,1.9987293508723165,Velocity,3300
0600200011053,06,002,0001,1053,0.0,0.0,,Velocity,3300
0600200011072,06,002,0001,1072,0.0,0.0,,Velocity,3300
0600200010731,06,002,0001,0731,0.0,0.0,,Velocity,3300
060020001166A,06,002,0001,166A,0.0,0.0,,Velocity,3300
0600200011710,06,002,0001,1710,0.0,0.0,,Velocity,3300
060020001006A,06,002,0001,006A,7.0,16.635227999999998,2.3764611428571425,Velocity,3300
0600200010074,06,002,0001,0074,0.0,0.0,,Velocity,3300
0600200011655,06,002,0001,1655,0.0,0.0,,Velocity,3300
0600200011636,06,002,0001,1636,0.0,0.0,,Velocity,3300
0601000010362,06,010,0001,0362,0.0,0.0,,Velocity,3300
0600200011640,06,002,0001,1640,210.0,139.87121072,0.6660533843809523,Velocity,3600
0600200011617,06,002,0001,1617,0.0,0.0,,Velocity,3600
0600200011621,06,002,0001,1621,0.0,0.0,,Velocity,3600
0600200010676,06,002,0001,0676,0.0,0.0,,Velocity,3600
0600200010727,06,002,0001,0727,0.0,0.0,,Velocity,3600
0600200011142,06,002,0001,1142,0.0,0.0,,Velocity,3600
0600200010411,06,002,0001,0411,0.0,0.0,,Velocity,3600
0600200011481,06,002,0001,1481,139.0,264.7192312999999,1.904454901438848,Velocity,3600
0600200011068,06,002,0001,1068,203.0,449.46948399999997,2.2141353891625615,Velocity,3600
0600200010708,06,002,0001,0708,0.0,0.0,,Velocity,3600
0600200011458,06,002,0001,1458,0.0,0.0,,Velocity,3600
0600200010318,06,002,0001,0318,0.0,0.0,,Velocity,3600
0600200010680,06,002,0001,0680,0.0,0.0,,Velocity,3600
0600200010712,06,002,0001,0712,0.0,0.0,,Velocity,3600
0600200010746,06,002,0001,0746,0.0,0.0,,Velocity,3600
0600200010750,06,002,0001,0750,0.0,0.0,,Velocity,3600
0600200010765,06,002,0001,0765,0.0,0.0,,Velocity,3600
0600200010816,06,002,0001,0816,0.0,0.0,,Velocity,3600
0600200011123,06,002,0001,1123,0.0,0.0,,Velocity,3600
0600200011227,06,002,0001,1227,14.0,5.285541500000001,0.37753867857142864,Velocity,3600
0600200011265,06,002,0001,1265,0.0,0.0,,Velocity,3600
060020001127A,06,002,0001,127A,0.0,0.0,,Velocity,3600
0600200010801,06,002,0001,0801,0.0,0.0,,Velocity,3600
0600200010835,06,002,0001,0835,0.0,0.0,,Velocity,3600
0600200010924,06,002,0001,0924,0.0,0.0,,Velocity,3600
0600200011439,06,002,0001,1439,0.0,0.0,,Velocity,3600
0600200011462,06,002,0001,1462,0.0,0.0,,Velocity,3600
0600200010322,06,002,0001,0322,0.0,0.0,,Velocity,3600
060020001077A,06,002,0001,077A,0.0,0.0,,Velocity,3600
0600200010981,06,002,0001,0981,0.0,0.0,,Velocity,3600
0600200011513,06,002,0001,1513,0.0,0.0,,Velocity,3600
0600200011528,06,002,0001,1528,0.0,0.0,,Velocity,3600
0600200011301,06,002,0001,1301,1107.0,2084.1027983000035,1.8826583543812137,Velocity,3600
0600200011053,06,002,0001,1053,38.0,73.05087560000003,1.9223914631578953,Velocity,3600
0600200011072,06,002,0001,1072,0.0,0.0,,Velocity,3600
0600200010731,06,002,0001,0731,0.0,0.0,,Velocity,3600
060020001166A,06,002,0001,166A,0.0,0.0,,Velocity,3600
0600200011710,06,002,0001,1710,0.0,0.0,,Velocity,3600
060020001006A,06,002,0001,006A,7.0,19.772664999999996,2.8246664285714282,Velocity,3600
0600200010074,06,002,0001,0074,0.0,0.0,,Velocity,3600
0600200011655,06,002,0001,1655,0.0,0.0,,Velocity,3600
0600200011636,06,002,0001,1636,0.0,0.0,,Velocity,3600
0601000010362,06,010,0001,0362,0.0,0.0,,Velocity,3600
0600200011640,06,002,0001,1640,238.0,156.72452755999998,0.6585064183193277,Velocity,3900
0600200011617,06,002,0001,1617,0.0,0.0,,Velocity,3900
0600200011621,06,002,0001,1621,0.0,0.0,,Velocity,3900
0600200010676,06,002,0001,0676,0.0,0.0,,Velocity,3900
0600200010727,06,002,0001,0727,0.0,0.0,,Velocity,3900
0600200011142,06,002,0001,1142,0.0,0.0,,Velocity,3900
0600200010411,06,002,0001,0411,0.0,0.0,,Velocity,3900
0600200011481,06,002,0001,1481,148.0,305.54344949999984,2.064482766891891,Velocity,3900
0600200011068,06,002,0001,1068,769.0,1699.7876218299991,2.210387024486345,Velocity,3900
0600200010708,06,002,0001,0708,0.0,0.0,,Velocity,3900
0600200011458,06,002,0001,1458,0.0,0.0,,Velocity,3900
0600200010318,06,002,0001,0318,0.0,0.0,,Velocity,3900
0600200010680,06,002,0001,0680,0.0,0.0,,Velocity,3900
0600200010712,06,002,0001,0712,0.0,0.0,,Velocity,3900
0600200010746,06,002,0001,0746,0.0,0.0,,Velocity,3900
0600200010750,06,002,0001,0750,0.0,0.0,,Velocity,3900
0600200010765,06,002,0001,0765,0.0,0.0,,Velocity,3900
0600200010816,06,002,0001,0816,0.0,0.0,,Velocity,3900
0600200011123,06,002,0001,1123,0.0,0.0,,Velocity,3900
0600200011227,06,002,0001,1227,26.0,9.93208886,0.3820034176923077,Velocity,3900
0600200011265,06,002,0001,1265,0.0,0.0,,Velocity,3900
060020001127A,06,002,0001,127A,0.0,0.0,,Velocity,3900
0600200010801,06,002,0001,0801,0.0,0.0,,Velocity,3900
0600200010835,06,002,0001,0835,0.0,0.0,,Velocity,3900
0600200010924,06,002,0001,0924,0.0,0.0,,Velocity,3900
0600200011439,06,002,0001,1439,0.0,0.0,,Velocity,3900
0600200011462,06,002,0001,1462,0.0,0.0,,Velocity,3900
0600200010322,06,002,0001,0322,0.0,0.0,,Velocity,3900
060020001077A,06,002,0001,077A,0.0,0.0,,Velocity,3900
0600200010981,06,002,0001,0981,0.0,0.0,,Velocity,3900
0600200011513,06,002,0001,1513,0.0,0.0,,Velocity,3900
0600200011528,06,002,0001,1528,0.0,0.0,,Velocity,3900
0600200011301,06,002,0001,1301,1157.0,2360.784592990001,2.0404361218582547,Velocity,3900
0600200011053,06,002,0001,1053,406.0,671.7535336879996,1.654565353911329,Velocity,3900
0600200011072,06,002,0001,1072,250.0,592.4401256499997,2.369760502599999,Velocity,3900
0600200010731,06,002,0001,0731,0.0,0.0,,Velocity,3900
060020001166A,06,002,0001,166A,0.0,0.0,,Velocity,3900
0600200011710,06,002,0001,1710,0.0,0.0,,Velocity,3900
060020001006A,06,002,0001,006A,8.0,24.017237,3.002154625,Velocity,3900
0600200010074,06,002,0001,0074,0.0,0.0,,Velocity,3900
0600200011655,06,002,0001,1655,0.0,0.0,,Velocity,3900
0600200011636,06,002,0001,1636,0.0,0.0,,Velocity,3900
0601000010362,06,010,0001,0362,0.0,0.0,,Velocity,3900
0600200011640,06,002,0001,1640,267.0,181.739312892,0.6806715838651685,Velocity,4200
0600200011617,06,002,0001,1617,0.0,0.0,,Velocity,4200
0600200011621,06,002,0001,1621,0.0,0.0,,Velocity,4200
0600200010676,06,002,0001,0676,0.0,0.0,,Velocity,4200
0600200010727,06,002,0001,0727,0.0,0.0,,Velocity,4200
0600200011142,06,002,0001,1142,0.0,0.0,,Velocity,4200
0600200010411,06,002,0001,0411,265.0,550.0532542999998,2.0756726577358484,Velocity,4200
0600200011481,06,002,0001,1481,159.0,337.1622213999999,2.12051711572327,Velocity,4200
0600200011068,06,002,0001,1068,1071.0,2158.9376460049975,2.0158147955228736,Velocity,4200
0600200010708,06,002,0001,0708,0.0,0.0,,Velocity,4200
0600200011458,06,002,0001,1458,0.0,0.0,,Velocity,4200
0600200010318,06,002,0001,0318,0.0,0.0,,Velocity,4200
0600200010680,06,002,0001,0680,0.0,0.0,,Velocity,4200
0600200010712,06,002,0001,0712,0.0,0.0,,Velocity,4200
0600200010746,06,002,0001,0746,0.0,0.0,,Velocity,4200
0600200010750,06,002,0001,0750,0.0,0.0,,Velocity,4200
0600200010765,06,002,0001,0765,0.0,0.0,,Velocity,4200
0600200010816,06,002,0001,0816,0.0,0.0,,Velocity,4200
0600200011123,06,002,0001,1123,0.0,0.0,,Velocity,4200
0600200011227,06,002,0001,1227,33.0,13.564384689999999,0.41104196030303025,Velocity,4200
0600200011265,06,002,0001,1265,0.0,0.0,,Velocity,4200
060020001127A,06,002,0001,127A,0.0,0.0,,Velocity,4200
0600200010801,06,002,0001,0801,0.0,0.0,,Velocity,4200
0600200010835,06,002,0001,0835,24.0,43.64091649999998,1.8183715208333326,Velocity,4200
0600200010924,06,002,0001,0924,92.0,166.95255558999995,1.8147016911956515,Velocity,4200
